utterance_id,session,speaker,dialog,emotion,valence,arousal,dominance,wav_path,start_time,end_time,transcript
Ses03F_impro07_F027,Session3,F,Ses03F_impro07,happy,0.75,0.5,0.25,data/iemocap/Session3/dialog/wav/Ses03F_impro07.wav,152.53,154.8175,Are you going to come stay in my dorm with me sometime?
Ses03F_impro07_F028,Session3,F,Ses03F_impro07,happy,0.75,0.625,0.375,data/iemocap/Session3/dialog/wav/Ses03F_impro07.wav,155.9342,157.664,Yeah. I'll get like one of those little--
Ses03F_impro07_F029,Session3,F,Ses03F_impro07,happy,0.75,0.5,0.375,data/iemocap/Session3/dialog/wav/Ses03F_impro07.wav,157.7525,161.56,Yeah. Those little-- --mattresses. I'll put it by my bed.
Ses03F_impro07_F031,Session3,F,Ses03F_impro07,neutral,0.75,0.375,0.5,data/iemocap/Session3/dialog/wav/Ses03F_impro07.wav,168.3494,171.4587,That's going to--that'll be reserved for somebody else.
Ses03F_impro07_F032,Session3,F,Ses03F_impro07,happy,0.75,0.75,0.5,data/iemocap/Session3/dialog/wav/Ses03F_impro07.wav,171.6557,177.8524,[LAUGHTER] Hello? I am not.
Ses03F_impro07_F034,Session3,F,Ses03F_impro07,happy,0.75,0.625,0.375,data/iemocap/Session3/dialog/wav/Ses03F_impro07.wav,181.6076,184.049,"[LAUGHTER]. No, you'd get used to it."
Ses03F_impro07_F035,Session3,F,Ses03F_impro07,happy,1.0,0.5,0.375,data/iemocap/Session3/dialog/wav/Ses03F_impro07.wav,190.1909,192.1616,"[LAUGHTER]. Oh, Joe, I'm so happy."
Ses03F_impro07_M000,Session3,F,Ses03F_impro07,neutral,0.75,0.375,0.25,data/iemocap/Session3/dialog/wav/Ses03F_impro07.wav,5.1689,7.6856,"Hey, Isabella."
Ses03F_impro07_M001,Session3,F,Ses03F_impro07,neutral,0.75,0.25,0.25,data/iemocap/Session3/dialog/wav/Ses03F_impro07.wav,9.284,11.0248,I'm all right.
Ses03F_impro07_M003,Session3,F,Ses03F_impro07,neutral,0.75,0.375,0.375,data/iemocap/Session3/dialog/wav/Ses03F_impro07.wav,15.0537,16.7835,You're not pregnant or anything.
Ses03F_impro07_M004,Session3,F,Ses03F_impro07,neutral,0.75,0.25,0.25,data/iemocap/Session3/dialog/wav/Ses03F_impro07.wav,19.8052,21.951,"I know you've been trying to have a baby, right?"
Ses03F_impro07_M008,Session3,F,Ses03F_impro07,happy,0.75,0.625,0.25,data/iemocap/Session3/dialog/wav/Ses03F_impro07.wav,39.8402,41.3511,Which one?
Ses03F_impro07_M011,Session3,F,Ses03F_impro07,happy,0.75,0.625,0.375,data/iemocap/Session3/dialog/wav/Ses03F_impro07.wav,48.4564,50.2191,Good for you.
Ses03F_impro07_M012,Session3,F,Ses03F_impro07,neutral,0.75,0.375,0.25,data/iemocap/Session3/dialog/wav/Ses03F_impro07.wav,67.3201,68.6995,oh yeah.
Ses03F_impro07_M013,Session3,F,Ses03F_impro07,happy,0.75,0.375,0.25,data/iemocap/Session3/dialog/wav/Ses03F_impro07.wav,72.0606,76.4727,"Oh, Jesus. That is so amazing."
Ses03F_impro07_M014,Session3,F,Ses03F_impro07,happy,0.75,0.375,0.375,data/iemocap/Session3/dialog/wav/Ses03F_impro07.wav,79.0345,81.3884,Party. You want to get drunk tonight?
Ses03F_impro07_M015,Session3,F,Ses03F_impro07,happy,0.875,0.625,0.5,data/iemocap/Session3/dialog/wav/Ses03F_impro07.wav,81.8154,84.4101,"Yeah, we're going to celebrate."
Ses03F_impro07_M019,Session3,F,Ses03F_impro07,happy,0.75,0.5,0.375,data/iemocap/Session3/dialog/wav/Ses03F_impro07.wav,104.9378,109.3828,Who-whooooo. Miss Acti- Acting Pants.
Ses03F_impro07_M021,Session3,F,Ses03F_impro07,neutral,0.75,0.375,0.375,data/iemocap/Session3/dialog/wav/Ses03F_impro07.wav,113.5431,116.9675,I got into film school at the Art Academy.
Ses03F_impro07_M022,Session3,F,Ses03F_impro07,happy,0.75,0.375,0.5,data/iemocap/Session3/dialog/wav/Ses03F_impro07.wav,119.4441,123.1555,So I'm going to be--yeah. I'm going to make films; you're going to be in them.
Ses03F_impro07_M023,Session3,F,Ses03F_impro07,neutral,0.75,0.375,0.5,data/iemocap/Session3/dialog/wav/Ses03F_impro07.wav,126.2319,127.907,Fuck Boston.
Ses03F_impro07_M025,Session3,F,Ses03F_impro07,neutral,0.75,0.375,0.375,data/iemocap/Session3/dialog/wav/Ses03F_impro07.wav,141.4389,144.6125,We should uh- go to Little Ethiopia.
Ses03F_impro07_M026,Session3,F,Ses03F_impro07,happy,0.75,0.625,0.375,data/iemocap/Session3/dialog/wav/Ses03F_impro07.wav,154.3796,158.0034,"Hell, yeah. Pass out."
Ses03F_impro07_M027,Session3,F,Ses03F_impro07,happy,0.75,0.375,0.375,data/iemocap/Session3/dialog/wav/Ses03F_impro07.wav,158.3319,159.5033,-drunk.
Ses03F_impro07_M028,Session3,F,Ses03F_impro07,happy,0.75,0.375,0.375,data/iemocap/Session3/dialog/wav/Ses03F_impro07.wav,161.0689,163.7621,"No, I'll sleep in your bed. Cuddle up."
Ses03F_impro07_M029,Session3,F,Ses03F_impro07,happy,0.75,0.625,0.375,data/iemocap/Session3/dialog/wav/Ses03F_impro07.wav,165.9846,167.3093,Uh-oh.
Ses03F_impro07_M032,Session3,F,Ses03F_impro07,happy,0.75,0.5,0.5,data/iemocap/Session3/dialog/wav/Ses03F_impro07.wav,179.1661,180.2391,Yeah.
Ses03F_impro07_M033,Session3,F,Ses03F_impro07,neutral,0.75,0.375,0.375,data/iemocap/Session3/dialog/wav/Ses03F_impro07.wav,180.5347,182.2754,"Well, get used to it."
Ses03F_impro07_M034,Session3,F,Ses03F_impro07,happy,0.875,0.625,0.375,data/iemocap/Session3/dialog/wav/Ses03F_impro07.wav,183.7534,185.6803,"Hey, I'm already getting used to it."
Ses03F_impro07_M035,Session3,F,Ses03F_impro07,happy,0.75,0.625,0.375,data/iemocap/Session3/dialog/wav/Ses03F_impro07.wav,191.7127,194.0118,"Me too, Isabella."
Ses03F_impro08_F000,Session3,F,Ses03F_impro08,neutral,0.5,0.375,0.375,data/iemocap/Session3/dialog/wav/Ses03F_impro08.wav,9.42,11.32,"Hello sir, can I help you?"
Ses03F_impro08_F001,Session3,F,Ses03F_impro08,neutral,0.5,0.375,0.25,data/iemocap/Session3/dialog/wav/Ses03F_impro08.wav,14.49,15.68,I [GARBAGE]
Ses03F_impro08_F002,Session3,F,Ses03F_impro08,neutral,0.5,0.375,0.5,data/iemocap/Session3/dialog/wav/Ses03F_impro08.wav,18.88,24.71,"Yes, sir, I'm very sorry, but we've had some trouble here.  There's been a lot of calls and the system has-"
Ses03F_impro08_F003,Session3,F,Ses03F_impro08,neutral,0.375,0.375,0.625,data/iemocap/Session3/dialog/wav/Ses03F_impro08.wav,24.93,29.75,"Sir, please calm down.  There's no reason to use profanity like that.  It's not-"
Ses03F_impro08_F004,Session3,F,Ses03F_impro08,neutral,0.5,0.25,0.375,data/iemocap/Session3/dialog/wav/Ses03F_impro08.wav,37.44,41.09,"Okay, and this is for Verizon? Your provider?"
Ses03F_impro08_F005,Session3,F,Ses03F_impro08,neutral,0.5,0.375,0.5,data/iemocap/Session3/dialog/wav/Ses03F_impro08.wav,41.1475,47.86,"Well, um- we have a little problem with the system going on.  One of our satellites is down, and I-"
Ses03F_impro08_F006,Session3,F,Ses03F_impro08,neutral,0.5,0.5,0.625,data/iemocap/Session3/dialog/wav/Ses03F_impro08.wav,47.87,50.61,"You're going to have to just be patient with us, sir, as we"
Ses03F_impro08_F007,Session3,F,Ses03F_impro08,neutral,0.5,0.5,0.5,data/iemocap/Session3/dialog/wav/Ses03F_impro08.wav,51.94,54.64,"Well, I know sir, and we all are busy."
Ses03F_impro08_F008,Session3,F,Ses03F_impro08,neutral,0.5,0.5,0.375,data/iemocap/Session3/dialog/wav/Ses03F_impro08.wav,54.64,58.9025,But I'm going to definitely have to- uh--get your contact information
Ses03F_impro08_F009,Session3,F,Ses03F_impro08,neutral,0.5,0.375,0.75,data/iemocap/Session3/dialog/wav/Ses03F_impro08.wav,62.68,69.22,"Okay, well, if you would like, um- we will be turning on the systems in probably about ten hours."
Ses03F_impro08_F010,Session3,F,Ses03F_impro08,neutral,0.625,0.625,0.75,data/iemocap/Session3/dialog/wav/Ses03F_impro08.wav,70.81,81.65,"Sir, I'm very sorry, but this is the way it is.  This- We have no control over it.  It's going to take-  -but you have to be patient with us.  You can use a calling card.  We will give you a free calling card to use."
Ses03F_impro08_F011,Session3,F,Ses03F_impro08,neutral,0.5,0.5,0.375,data/iemocap/Session3/dialog/wav/Ses03F_impro08.wav,81.76,83.845,"Do you have a land line, sir?"
Ses03F_impro08_F012,Session3,F,Ses03F_impro08,neutral,0.5,0.625,0.5,data/iemocap/Session3/dialog/wav/Ses03F_impro08.wav,85.15,90.29,"Okay, well, we will send you- We will reimburse you for the amount of minutes that you-"
Ses03F_impro08_F013,Session3,F,Ses03F_impro08,neutral,0.5,0.5,0.5,data/iemocap/Session3/dialog/wav/Ses03F_impro08.wav,90.29,92.22,-on average would use.
Ses03F_impro08_F014,Session3,F,Ses03F_impro08,neutral,0.5,0.5,0.5,data/iemocap/Session3/dialog/wav/Ses03F_impro08.wav,93.51,98.25,"And we will probably send you a calling card.  I'm very sorry.  You're just going to have to be patient, sir."
Ses03F_impro08_F015,Session3,F,Ses03F_impro08,neutral,0.375,0.375,0.625,data/iemocap/Session3/dialog/wav/Ses03F_impro08.wav,101.07,104.37,"No, we don't just give you things.  We're- we're-"
Ses03F_impro08_F016,Session3,F,Ses03F_impro08,neutral,0.5,0.375,0.5,data/iemocap/Session3/dialog/wav/Ses03F_impro08.wav,104.37,106.63,we compensating you for all your-
Ses03F_impro08_F020,Session3,F,Ses03F_impro08,neutral,0.5,0.5,0.375,data/iemocap/Session3/dialog/wav/Ses03F_impro08.wav,126.29,127.61,Three days?
Ses03F_impro08_F021,Session3,F,Ses03F_impro08,neutral,0.5,0.375,0.5,data/iemocap/Session3/dialog/wav/Ses03F_impro08.wav,128.88,129.61,A day?
Ses03F_impro08_F022,Session3,F,Ses03F_impro08,neutral,0.5,0.375,0.375,data/iemocap/Session3/dialog/wav/Ses03F_impro08.wav,131.82,133.93,"I don't know, sir."
Ses03F_impro08_F023,Session3,F,Ses03F_impro08,neutral,0.375,0.5,0.375,data/iemocap/Session3/dialog/wav/Ses03F_impro08.wav,134.11,137.9625,"Oh, well, I'm sorry about that. Umm- We-"
Ses03F_impro08_F024,Session3,F,Ses03F_impro08,neutral,0.625,0.375,0.5,data/iemocap/Session3/dialog/wav/Ses03F_impro08.wav,141.94,144.26,"Well, ten hours worth of minutes--"
Ses03F_impro08_F025,Session3,F,Ses03F_impro08,neutral,0.5,0.375,0.5,data/iemocap/Session3/dialog/wav/Ses03F_impro08.wav,144.28,145.86,is what's going to happen.
Ses03F_impro08_F026,Session3,F,Ses03F_impro08,neutral,0.375,0.5,0.5,data/iemocap/Session3/dialog/wav/Ses03F_impro08.wav,150.7809,152.11,"Sir,"
Ses03F_impro08_F027,Session3,F,Ses03F_impro08,neutral,0.375,0.625,0.75,data/iemocap/Session3/dialog/wav/Ses03F_impro08.wav,152.14,160.33,"what I would like what I'm advising you to do now is just to write down all of your problems that you-you feel that--You know, haven't been addressed, fax it to us-"
Ses03F_impro08_F028,Session3,F,Ses03F_impro08,neutral,0.5,0.5,0.5,data/iemocap/Session3/dialog/wav/Ses03F_impro08.wav,160.46,165.05,and we will take care of it if anything happens.  But all we can do now is ask for your patience.
Ses03F_impro08_F029,Session3,F,Ses03F_impro08,neutral,0.625,0.625,0.625,data/iemocap/Session3/dialog/wav/Ses03F_impro08.wav,165.07,167.755,Okay? Thank you for calling.  Goodbye.
Ses03F_impro08_M000,Session3,F,Ses03F_impro08,angry,0.125,0.625,0.875,data/iemocap/Session3/dialog/wav/Ses03F_impro08.wav,4.92,9.77,"Hey, you stupid dumb shit machine, give me a fucking operator, huh?"
Ses03F_impro08_M006,Session3,F,Ses03F_impro08,angry,0.125,0.875,0.875,data/iemocap/Session3/dialog/wav/Ses03F_impro08.wav,47.79,52.77,You know what?  I'm just going to- Patient?  I'm a busy man.
Ses03F_impro08_M007,Session3,F,Ses03F_impro08,angry,0.375,0.5,0.5,data/iemocap/Session3/dialog/wav/Ses03F_impro08.wav,56.8557,58.79,"-have to, have to what?"
Ses03F_impro08_M008,Session3,F,Ses03F_impro08,angry,0.125,0.875,0.875,data/iemocap/Session3/dialog/wav/Ses03F_impro08.wav,58.79,63.87,What?  It's my phone.  You can't even call me on it. I don't have another phone.
Ses03F_impro08_M009,Session3,F,Ses03F_impro08,angry,0.125,0.625,0.875,data/iemocap/Session3/dialog/wav/Ses03F_impro08.wav,68.69,71.58,What?  Are you kidding me?
Ses03F_impro08_M010,Session3,F,Ses03F_impro08,angry,0.125,0.625,0.75,data/iemocap/Session3/dialog/wav/Ses03F_impro08.wav,73.77,76.9,"Oh, my God."
Ses03F_impro08_M011,Session3,F,Ses03F_impro08,angry,0.25,0.375,0.625,data/iemocap/Session3/dialog/wav/Ses03F_impro08.wav,76.99,81.6925,I- I'm going to kill myself right now.
Ses03F_impro08_M012,Session3,F,Ses03F_impro08,angry,0.5,0.375,0.375,data/iemocap/Session3/dialog/wav/Ses03F_impro08.wav,81.75,83.41,A free calling card?
Ses03F_impro08_M014,Session3,F,Ses03F_impro08,angry,0.375,0.5,0.625,data/iemocap/Session3/dialog/wav/Ses03F_impro08.wav,90.305,93.8825,"That's it? Okay, yeah.  What else?"
Ses03F_impro08_M015,Session3,F,Ses03F_impro08,angry,0.375,0.625,0.625,data/iemocap/Session3/dialog/wav/Ses03F_impro08.wav,97.5,101.72,"Okay, I need more than this.  Are you going to give me a little bit more?"
Ses03F_impro08_M021,Session3,F,Ses03F_impro08,neutral,0.5,0.375,0.625,data/iemocap/Session3/dialog/wav/Ses03F_impro08.wav,132.51,134.5925,About three million dollars.
Ses03F_script01_1_F004,Session3,F,Ses03F_script01_1,neutral,0.4167,0.5,0.4167,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,34.2398,36.7304,Did you talk to him?
Ses03F_script01_1_F005,Session3,F,Ses03F_script01_1,neutral,0.25,0.1667,0.3333,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,42.1223,45.5709,"He cried hard, huh?"
Ses03F_script01_1_F007,Session3,F,Ses03F_script01_1,neutral,0.3333,0.4167,0.5,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,58.8453,62.8961,"Could he-he's acting just like he did after he died, you know?"
Ses03F_script01_1_F010,Session3,F,Ses03F_script01_1,neutral,0.25,0.6667,0.4167,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,80.0844,83.05,"What do you mean, dishonest?"
Ses03F_script01_1_F014,Session3,F,Ses03F_script01_1,neutral,0.4167,0.4167,0.3333,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,121.1393,124.3416,They do come back.
Ses03F_script01_1_F017,Session3,F,Ses03F_script01_1,angry,0.25,0.8333,0.75,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,136.6033,145.9638,"It's those Goddamn newspapers, you know? I mean, it's like every day they come out with this new person that comes along. And the next one's going to be Larry."
Ses03F_script01_1_F019,Session3,F,Ses03F_script01_1,neutral,0.4167,0.3333,0.5,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,153.9832,156.7749,Why?
Ses03F_script01_1_F021,Session3,F,Ses03F_script01_1,neutral,0.4167,0.3333,0.4167,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,165.9165,170.9252,"Well, that's only your business, Chris."
Ses03F_script01_1_F030,Session3,F,Ses03F_script01_1,neutral,0.5,0.4167,0.3333,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,238.5837,242.8534,You're a considerate fella and there's nothing wrong in that.
Ses03F_script01_1_F031,Session3,F,Ses03F_script01_1,neutral,0.4167,0.3333,0.25,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,244.2492,247.3694,There's nothing wrong with it.
Ses03F_script01_1_F045,Session3,F,Ses03F_script01_1,neutral,0.4167,0.3333,0.4167,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,399.1904,401.7358,Tell me something.
Ses03F_script01_1_F046,Session3,F,Ses03F_script01_1,neutral,0.3333,0.3333,0.5,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,401.855,404.0125,You'd leave that business.
Ses03F_script01_1_F050,Session3,F,Ses03F_script01_1,neutral,0.4167,0.5,0.4167,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,429.2152,431.8974,I'm going to.
Ses03F_script01_1_F052,Session3,F,Ses03F_script01_1,neutral,0.25,0.4167,0.1667,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,439.9716,444.4055,"I don't know you, do I?"
Ses03F_script01_1_F053,Session3,F,Ses03F_script01_1,neutral,0.4167,0.25,0.0833,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,448.511,453.2734,Yeah. I can see that.
Ses03F_script01_1_M000,Session3,F,Ses03F_script01_1,neutral,0.5,0.4167,0.25,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,8.9773,12.3712,He saw it.
Ses03F_script01_1_M001,Session3,F,Ses03F_script01_1,neutral,0.5,0.25,0.25,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,15.9019,18.0915,He was out there when it happened.
Ses03F_script01_1_M002,Session3,F,Ses03F_script01_1,neutral,0.5,0.5,0.4167,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,19.0221,28.3005,"Um, about four this morning. Uh- I heard a crack and I looked out and I saw him standing there."
Ses03F_script01_1_M003,Session3,F,Ses03F_script01_1,neutral,0.4167,0.4167,0.3333,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,29.3175,35.0335,I don't know. But after it cracked he went back in the house and he cried in the kitchen.
Ses03F_script01_1_M004,Session3,F,Ses03F_script01_1,neutral,0.4167,0.3333,0.3333,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,36.0188,41.8486,"No, I uh-, I figured the best thing to do was to leave him alone."
Ses03F_script01_1_M005,Session3,F,Ses03F_script01_1,neutral,0.5,0.1667,0.3333,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,45.0509,48.2806,I could hear it right through the floor.
Ses03F_script01_1_M006,Session3,F,Ses03F_script01_1,neutral,0.4167,0.3333,0.25,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,55.2873,58.6264,I guess he is.
Ses03F_script01_1_M007,Session3,F,Ses03F_script01_1,neutral,0.4167,0.4167,0.3333,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,65.1404,67.7406,I don't know.
Ses03F_script01_1_M008,Session3,F,Ses03F_script01_1,neutral,0.4167,0.5,0.5,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,67.8774,73.4061,"But I know one thing, mom. We've made a terrible mistake with dad."
Ses03F_script01_1_M009,Session3,F,Ses03F_script01_1,neutral,0.3333,0.5,0.5833,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,75.1852,80.8234,Being dishonest with him. That kind of thing always pays off and now it's paying off.
Ses03F_script01_1_M016,Session3,F,Ses03F_script01_1,neutral,0.5,0.5,0.5,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,151.1367,155.31,"You know-you know why I asked Annie here, right?"
Ses03F_script01_1_M017,Session3,F,Ses03F_script01_1,neutral,0.5,0.4167,0.5,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,155.8717,158.335,You know.
Ses03F_script01_1_M018,Session3,F,Ses03F_script01_1,neutral,0.75,0.4167,0.3333,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,161.7563,166.1355,I want to ask her to marry me.
Ses03F_script01_1_M020,Session3,F,Ses03F_script01_1,neutral,0.5,0.5,0.4167,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,176.7276,181.3805,So it's all right. I'll just go ahead with it.
Ses03F_script01_1_M021,Session3,F,Ses03F_script01_1,angry,0.1667,0.75,0.5833,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,182.5574,186.745,"See, then it's not just my business. God, you have"
Ses03F_script01_1_M022,Session3,F,Ses03F_script01_1,angry,0.1667,0.75,0.75,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,186.7724,193.1475,"-Oh, you infuriate me sometimes. You know, it's not just my business too if dad throws a fit."
Ses03F_script01_1_M026,Session3,F,Ses03F_script01_1,sad,0.1667,0.4167,0.3333,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,227.285,239.2132,"Every time I reach out for something I have to pull back because other people will suffer. My whole entire life, time and time after time."
Ses03F_script01_1_M027,Session3,F,Ses03F_script01_1,angry,0.25,0.6667,0.6667,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,241.4301,244.2766,To hell with that.
Ses03F_script01_1_M028,Session3,F,Ses03F_script01_1,neutral,0.5,0.5,0.3333,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,251.2833,255.3614,I didn't ask Annie yet.
Ses03F_script01_1_M029,Session3,F,Ses03F_script01_1,neutral,0.3333,0.25,0.25,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,257.4963,260.8175,I wanted to get this settled first.
Ses03F_script01_1_M030,Session3,F,Ses03F_script01_1,neutral,0.4167,0.4167,0.3333,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,264.14,270.7175,Well then I guess it's over then. But from her letters I think she's forgotten him.
Ses03F_script01_1_M031,Session3,F,Ses03F_script01_1,neutral,0.3333,0.5,0.4167,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,270.7975,276.285,"I'll find out. But then after it's all over we'll thrash it out with dad, right?"
Ses03F_script01_1_M034,Session3,F,Ses03F_script01_1,neutral,0.5,0.5,0.5,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,288.7527,292.4203,Because it is.
Ses03F_script01_1_M036,Session3,F,Ses03F_script01_1,neutral,0.3333,0.4167,0.25,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,303.7514,307.638,It just is. I-
Ses03F_script01_1_M041,Session3,F,Ses03F_script01_1,neutral,0.4167,0.3333,0.5833,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,351.3204,355.1795,But if I can't have that here then I'll get out.
Ses03F_script01_1_M042,Session3,F,Ses03F_script01_1,neutral,0.5,0.3333,0.5833,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,356.9038,362.98,I'll get out. I'll marry her somewhere else. Maybe New York.
Ses03F_script01_1_M045,Session3,F,Ses03F_script01_1,angry,0.25,0.75,0.75,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,377.8966,393.3475,Yes. I like it an hour out of the day. If I have to grub for money all day long at least that evening I want it beautiful. I want a wife. I want a family. I want some kids. I want to build something I can give myself to.
Ses03F_script01_1_M046,Session3,F,Ses03F_script01_1,angry,0.4167,0.6667,0.75,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,393.4153,396.3876,"Now, Annie's in the middle of all that."
Ses03F_script01_1_M047,Session3,F,Ses03F_script01_1,neutral,0.5,0.5,0.4167,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,396.415,399.4641,"Now, where do I find it?"
Ses03F_script01_1_M048,Session3,F,Ses03F_script01_1,neutral,0.5,0.4167,0.5833,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,403.4327,407.4835,Yes. On this I would.
Ses03F_script01_1_M049,Session3,F,Ses03F_script01_1,neutral,0.5,0.25,0.3333,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,410.2205,413.9975,Then help me stay here.
Ses03F_script01_1_M050,Session3,F,Ses03F_script01_1,neutral,0.5,0.5,0.25,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,418.8694,422.099,Okay. Just-
Ses03F_script01_1_M052,Session3,F,Ses03F_script01_1,neutral,0.4167,0.3333,0.4167,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,434.9629,438.9589,I am thinking like that.
Ses03F_script01_1_M053,Session3,F,Ses03F_script01_1,neutral,0.5833,0.25,0.5,data/iemocap/Session3/dialog/wav/Ses03F_script01_1.wav,443.4749,449.0858,"No, you don't. I'm a pretty tough guy."
Ses03F_script01_2_F000,Session3,F,Ses03F_script01_2,angry,0.375,0.625,0.75,data/iemocap/Session3/dialog/wav/Ses03F_script01_2.wav,6.9026,9.7483,Why did you invite her here?
Ses03F_script01_2_F001,Session3,F,Ses03F_script01_2,angry,0.25,0.875,0.75,data/iemocap/Session3/dialog/wav/Ses03F_script01_2.wav,11.185,15.8191,She's been in New York for three-and-a-half years. She don't just suddenly come and-
Ses03F_script01_2_F002,Session3,F,Ses03F_script01_2,angry,0.25,0.625,0.625,data/iemocap/Session3/dialog/wav/Ses03F_script01_2.wav,18.2825,21.4083,You don't travel seven hundred miles just to see.
Ses03F_script01_2_F004,Session3,F,Ses03F_script01_2,angry,0.375,0.5,0.625,data/iemocap/Session3/dialog/wav/Ses03F_script01_2.wav,35.4616,37.3442,It's got that about it.
Ses03F_script01_2_F006,Session3,F,Ses03F_script01_2,angry,0.25,0.625,0.75,data/iemocap/Session3/dialog/wav/Ses03F_script01_2.wav,43.4004,47.9389,She's not Larry's girl. She knows that.
Ses03F_script01_2_F011,Session3,F,Ses03F_script01_2,sad,0.25,0.75,0.625,data/iemocap/Session3/dialog/wav/Ses03F_script01_2.wav,69.9017,76.9065,"She's faithful as a rock, don't you know. In my worst moments I can think of her-"
Ses03F_script01_2_F013,Session3,F,Ses03F_script01_2,angry,0.25,0.75,0.75,data/iemocap/Session3/dialog/wav/Ses03F_script01_2.wav,87.1275,95.53,"Nobody in my house better ever dare-dare to challenge her faith. Maybe strangers, but not his father, not his brother."
Ses03F_script01_2_F015,Session3,F,Ses03F_script01_2,angry,0.0,1.0,1.0,data/iemocap/Session3/dialog/wav/Ses03F_script01_2.wav,100.56,103.11,"Don't, don't laugh at me, don't laugh at me."
Ses03F_script01_2_F016,Session3,F,Ses03F_script01_2,angry,0.0,1.0,0.875,data/iemocap/Session3/dialog/wav/Ses03F_script01_2.wav,103.21,110.48,"Look at it. Because why, when she came here and she slept in his room, the memorial broke into pieces. Look at it, look at it, Joe."
Ses03F_script01_2_F018,Session3,F,Ses03F_script01_2,sad,0.25,0.375,0.625,data/iemocap/Session3/dialog/wav/Ses03F_script01_2.wav,116.82,118.5,"No, you've got to believe."
Ses03F_script01_2_F020,Session3,F,Ses03F_script01_2,sad,0.25,0.5,0.5,data/iemocap/Session3/dialog/wav/Ses03F_script01_2.wav,130.17,132.66,You got to keep believing.
Ses03F_script01_2_F021,Session3,F,Ses03F_script01_2,sad,0.125,0.25,0.375,data/iemocap/Session3/dialog/wav/Ses03F_script01_2.wav,135.23,137.16,I can't help it.
Ses03F_script01_2_M001,Session3,F,Ses03F_script01_2,neutral,0.625,0.625,0.5,data/iemocap/Session3/dialog/wav/Ses03F_script01_2.wav,15.3375,18.745,"Well, maybe, maybe he just wanted to see her."
Ses03F_script01_2_M003,Session3,F,Ses03F_script01_2,neutral,0.5,0.625,0.5,data/iemocap/Session3/dialog/wav/Ses03F_script01_2.wav,33.5925,36.308,How do you know he's even thinking about it?
Ses03F_script01_2_M004,Session3,F,Ses03F_script01_2,neutral,0.625,0.625,0.375,data/iemocap/Session3/dialog/wav/Ses03F_script01_2.wav,36.755,39.4018,"Well, so what?"
